sample_id,image_url,catalog_content,price,image_path,extracted_text,confidence_score,word_count,status,image_dimensions
133751,https://m.media-amazon.com/images/I/71BWJcm7FXL.jpg,"Item Name: GRADY’S COLD BREW Coffee Pouches | New Orleans Style | 100% Arabica Ground Coffee & Chicory | TWO Coffee Cans, each with 4 Easy-to-Brew Bean Bags | Makes 24 drinks
Bullet Point 1: Great taste: 100% arabica coffee blended with imported French chicory and a touch of spice, which make it naturally sweeter and more flavorful than plain coffee; all natural, sugar-free, vegan, low calorie, non-GMO, and gluten-free
Bullet Point 2: Ultra convenient: Simply steep bean bags in cold water for 12-24 hours and you’re ready to enjoy! No need for special equipment, say goodbye to messy brewing processes and hello to convenience
Bullet Point 3: Saves time: Grady’s brews while you snooze, your delicious concentrate will stay fresh for two weeks in the fridge. No need to wait in coffee shop lines, just pour and enjoy
Bullet Point 4: Super versatile: Strong enough to taste great anyway you like it. Just dilute with water, your milk of choice, or almost anything you can imagine to make your perfect drink. Blend, Bake, or Spike too!
Bullet Point 5: Unbeatable value: Around $1 per drink. You’d spend at least $5 at the coffeeshop for the same quality and flavor
Product Description: Grady's Cold Brew Bean Bags are a B.I.Y. (Brew It Yourself) kit that lets anyone make cold-brewed iced coffee fresh at home. The Bean Bags—literally, bags with ground coffee beans, chicory, and spices—soak overnight in water and can be easily disposed of (or composted) the next day. Super-easy. No special equipment required. One part Grady’s + one part milk (or water for black coffee) = total perfection. Feeling adventurous? Keep your brewed concentrate in the fridge for up to a week and pour a cup whenever you want. All of Grady's products are all-natural, sugar-free, vegan, low calorie, non-GMO, and gluten-free. One Bundle contains (4) 2oz Bean Bags. Each bag brews (3) servings of concentrate. The brewed concentrate must be refrigerated and stays good for up to a week. Our decaf cold brew contains 3.4mg of caffeine per serving. Made in New York City.
Value: 16.0
Unit: Ounce
",34.925,../ocr_output/images/133751_71BWJcm7FXL.jpg,"New Orleans-Style

ICED COFFEE

CONCENTRATE

New Orleans-Style

ICED COFFEE

CONCENTRATE

4 BAGS + NET WT 8 OZ (2279)",85.47368421052632,18,success,"[1644, 1508]"
188740,https://m.media-amazon.com/images/I/91wKwXmnXSL.jpg,"Item Name: Crystal Light On The Go Raspberry Lemonade Drink Mix, 10-Packet Box (Pack of 50)
Bullet Point 1: Each Box Contains 10 Individual Packets That You Mix with Up to 16.9 Fluid Ounces (500 ml) of Water
Bullet Point 2: Sugar Free, Each 8 Oounce (237 ml) Serving Contains 5 Calories
Bullet Point 3: Low in Sodium and Caffeine Free
Bullet Point 4: Gluten Free and Kosher
Bullet Point 5: Crystal Light On The Go has 90% Fewer Calories Than Leading Beverages
Product Description: Crystal Light On The Go turns the water you need into the water you will love. It transforms ordinary water with fabulous fruit flavors and tantalizing teas. Each sip is the perfect way to refresh, renew and satisfy your thirst for something different.
Value: 50.0
Unit: Count
",2.99,../ocr_output/images/188740_91wKwXmnXSL.jpg,"LAOE ~IR§V/

ARTIFICIAL FLAVOR

CKETS/NETWTOB0(28) @

""U.U0 UL\L

J U",79.2,10,success,"[1668, 2560]"
216435,https://m.media-amazon.com/images/I/71G2sLy8wDL.jpg,"Item Name: Beulah's Christmas Candy Corn, 1 Pound Package, 240 Pieces of Candy
Bullet Point 1: Red, Green, and White
Bullet Point 2: Festive and Sweet
Bullet Point 3: Candy Corn for Christmas
Product Description: Traditional Flavor of Christmas Candy Corn: Each piece captures the familiar sweetness of candy corn, with a festive twist. The combination of white, red, and green colors adds a merry touch. You can buy these candies at Beulah’s Candyland.
Value: 16.0
Unit: Ounce
",20.79,../ocr_output/images/216435_71G2sLy8wDL.jpg,,95.0,0,success,"[2560, 2560]"
147811,https://m.media-amazon.com/images/I/81G3xAaGX1L.jpg,"Item Name: Zabaglione Strawberry Pu-erh Tea (50 tea bags, ZIN: 535909) - 3 Pack
Bullet Point 1: Our Zabaglione Strawberry Pu-erh Tea is a terrific flavored Pu-erh tea with Dried Strawberries and Strawberry Leaf that you can enjoy again and again! You will really enjoy the special Zabaglione Strawberry aroma and taste! - Ingredients: Pu-erh tea, Dried Strawberries, Strawberry Leaf and Natural Zabaglione Strawberry Flavor.
Bullet Point 2: No fillers.
Bullet Point 3: Manufacturer: TerraVita
Bullet Point 4: Size: 50 tea bags
Bullet Point 5: Pu-erh Tea Bags - Packed in a convenient upright pouch!
Product Description: Our Zabaglione Strawberry Pu-erh Tea is a terrific flavored Pu-erh tea with Dried Strawberries and Strawberry Leaf that you can enjoy again and again! You will really enjoy the special Zabaglione Strawberry aroma and taste! - Ingredients: Pu-erh tea, Dried Strawberries, Strawberry Leaf and Natural Zabaglione Strawberry Flavor. - Hot tea brewing method: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4 minutes. Pour into your cup; add milk and natural sweeteners to taste. - Iced tea brewing method: (to make 1 liter/quart): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1 1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up with cold water. Garnish and sweeten to taste. - TerraVita is an exclusive line of premium-quality, natural source products that use only the finest, purest and most potent ingredients found around the world. TerraVita is hallmarked by the highest possible standards of purity, potency, stability and freshness. All of our products are prepared with the highest elements of quality control, from raw materials through the entire manufacturing process, up to and including the moment that the bottles or bags are sealed for freshness and shipped out to you. Our highest possible standards are certified by independent laboratories and backed by our personal guarantee. - TerraVita exists to meet and ensure your family's health and wellness without the harmful effects of chemicals and health products. We strive to make all of our products affordable and reliable and are constantly searching the market to maint
Value: 150.0
Unit: Count
",57.7,../ocr_output/images/147811_81G3xAaGX1L.jpg,"Nutrition acts

50 servings per container
s 1 tea bag

Amount per serving 0

Calories

Total Fat
Saluraled Fal Og
Trans Fat 0g

Dietary Fiber Omg
Total Sugars 0
includes Og Added Sugars
Protein 0g

Vit D Omog 0% Calcium Omg 0%
iron Omg 0% Potas_0mg 0%
T % Daly Vakso (1) (o you row mech et

FREFFFREF

Zabaglione
Strawberry

Pu-erh Tea
50 tea bags

=i D e =

Ingredients: Pu-erh Tea, Strawberries (Dried), Strawberry Leaf, Natural
Flavors.

Directions:

Hot tea: Bring freshly drawn cold water to a rolling boil. Place 1 teabag for each desired

cup into the teapot. Pour the boiling water into the pot, cover and let steep for 2-4

minutes. Pour into your cup; add milk and natural sweeteners to taste.

Iced Tea: (makes 1 qt/1L): Place 5 teabags into a teapot or heat resistant pitcher. Pour 1
1/4 cups of freshly boiled water over the teabags. Steep for 5 minutes. Quarter fill a
serving pitcher with cold water. Pour the tea into the serving pitcher. Add ice and top-up
with cold water. Garnish and sweeten to taste.

Herbicide / Pesticide Free

,_\CG\‘J/L

(A

0 64435 35909 6

TERRAW I TA®
Fine Whole Herbs

Distributed by / Distributé par
ZooScape Corporation
(844)449-0444-ZooScape.com

PO Box 10124, Wilmington, DE, 19850",82.33333333333333,212,success,"[1588, 2560]"
48188,https://m.media-amazon.com/images/I/61Ua-AhcAsL.jpg,"Item Name: Haldiram's plain bhujia 35.30 oz
Product Description: Mild Spicy tepary beans floor noodles
Value: 35.3
Unit: Ounce
",24.99,../ocr_output/images/48188_61Ua-AhcAsL.jpg,,95.0,0,success,"[373, 500]"
260170,https://m.media-amazon.com/images/I/51O66fn0twL.jpg,"Item Name: Food to Live - Blanched Whole Almonds, 2 Pounds — Raw, Skinless, Unsalted, Keto, Vegan, Kosher, Bulk. High in Protein, Fiber, Vitamin E, Riboflavin.
Bullet Point 1: ✔️ MILD DELICIOUS TASTE: Whole Blanched Almonds creamy and nutty, without a trace of bitterness, thats usually hidden in the skin.
Bullet Point 2: ✔️ MINIMALLY PROCESSED: Blanching removes very little in terms of nutritional value, so peeled almonds are just as good for you.
Bullet Point 3: ✔️ PROTEIN AND FIBER: Almonds are a naturally good source of fiber and protein, as well as some vitamins and iron.
Bullet Point 4: ✔️ INGREDIENT FOR SWEET AND SAVORY DISHES: Whole blanched almonds are versatile as a cooking ingredient and will taste great in both salads and desserts.
Bullet Point 5: ✔️ HOMEMADE ALMOND BUTTER & MILK: Use blanched almonds to make delicious and creamy nut milk and butter.
Product Description: <p>Food to Live Whole Blanched Almonds make a great snack. You can eat them raw or roast them to bring out their rich, nutty flavor. Blanched almonds look great when added to salads or baked goods. They can also be ground into paste or flour. Buying blanched almonds will save you time as you won’t have to soak the nuts and peel off the skins on your own. </p> <p>This product is processed in a facility that also processes wheat. </p> <p>WARNING: Contains Tree Nuts! </p>
Value: 32.0
Unit: Ounce
",17.634999999999998,../ocr_output/images/260170_51O66fn0twL.jpg,"L)

-

‘gﬂFooJ tolive
gere—t)
- Health",67.77777777777777,7,success,"[373, 500]"
24701,https://m.media-amazon.com/images/I/41inyENsVFL.jpg,"Item Name: Lavazza Gran Riserva Filtro Ground Coffee Dark Roast 8oz Brick
Product Description: Gran Riserva Filtro Dark Roast Ground Coffee By Lavazza - 8 oz Coffee - NEW - -
Value: 8.0
Unit: Ounce
",10.49,../ocr_output/images/24701_41inyENsVFL.jpg,,95.0,0,success,"[500, 500]"
65474,https://m.media-amazon.com/images/I/81Il62HfpaL.jpg,"Item Name: Sapsquatch Organic Maple Sugar (4 Pounds)
Bullet Point 1: Certified Organic Maple Sugar
Bullet Point 2: Made completely from organic Grade-A maple syrup
Bullet Point 3: No chemicals, preservatives, artificial flavors, colors, or other additives
Product Description: Sapsquatch Organic Maple Sugar is family produced in Northwest Pennsylvania, sustainably harvested from hardwood forests. We pride ourselves on making the best sugar possible, and are confident you'll enjoy eating it as much as we enjoy making it! Use it on sweets, meats, and breakfast treats. Made from 100% Grade A Maple Syrup. Note - All maple sugar has a consistency similar to brown sugar. Small soft lumps may appear, simply apply light pressure and they should crumble. This is due to a small amount of required residual moisture, over dried maple sugar forms hard clump and should be avoided.
Value: 64.0
Unit: Ounce
",63.99,../ocr_output/images/65474_81Il62HfpaL.jpg,"Organic Maple
Sugar",93.5,3,success,"[1800, 2400]"
151954,https://m.media-amazon.com/images/I/41KzFOBS1qL.jpg,"Item Name: Bonne Maman Assorted Mini Jams - Strawberry, Apricot, Raspberry, Orange Marmalade, Cherry - 8.82 ounces total
Bullet Point 1: Bonne Maman Mini Jams Variety Pack
Bullet Point 2: Strawberry, Apricot, Raspberry, Marmalade, Cherry
Bullet Point 3: Product of France
Product Description: Assorted jams from france.
Value: 8.82
Unit: Ounce
",11.46,../ocr_output/images/151954_41KzFOBS1qL.jpg,,95.0,0,success,"[500, 107]"
25549,https://m.media-amazon.com/images/I/61+hWhoJ-jL.jpg,"Item Name: V8 Juice, 11.5-Ounce Bottles (Pack of 24)
Bullet Point 1: Pack of twenty four, 11.5-Ounce can
Bullet Point 2: 2 full servings of vegetables per can
Bullet Point 3: 100% vegetable juice from concentrate with added ingredients
Bullet Point 4: Its very nutritious and vitamin rich food
Value: 276.0
Unit: Fl Oz
",12.795000000000002,../ocr_output/images/25549_61+hWhoJ-jL.jpg,"£ 2501 servingS OF VESETBIS )\
Per Can*",69.875,8,success,"[532, 1024]"
210101,https://m.media-amazon.com/images/I/81pvk48QNvL.jpg,"Item Name: Built Bar, Puff Protein Bars, Cookies 'N Cream Puff, 17g Protein Snacks, On-The-Go Bars, Only 140 Calories, 7g Sugar, Collagen, Not Gluten Free, 12 Count
Bullet Point 1: PROTEIN PACKED: Built Puffs bring 15g of vital protein, making it one of the best protein bars supporting your workout. Enjoy protein bars for all-day energy
Bullet Point 2: DELICIOUS FLAVOR PROFILE: Savor the flavor of these Built Puff protein bars, a delightful treat among protein snacks and great snacks for adults
Bullet Point 3: GUILT-FREE PROTEIN SNACKS: With only 140 calories & 7g Sugar, Built Bar Puffs stand out as a low calorie and low sugar snacks when compared to other snack options like candy bars. Enjoy these without sacrificing on taste or goals.
Bullet Point 4: IDEAL FOR ON-THE-GO: Easy to add these amazing sports nutrition protein bars to your busy routine. These bulk protein bars are great, better for you snacks for on-the-go lifestyles. Great choice of protein snacks for healthy adults.
Bullet Point 5: SMOOTH TASTE: Built Puff protein packed snacks are designed to have a smooth taste without a chalky aftertaste
Product Description: These Built Puff protein bars offer the ideal blend of a light, fluffy texture and rich chocolate, making them great for anyone seeking healthy protein bars. Each bar is carefully crafted with low sugar content, yet packs a punch with ample protein to help keep you energized throughout the day. Our low carb protein bars are great for adhering to your lifestyle without skimping on taste. These protein bars are not only a treat for your taste buds but also a great source of nutrition, making them a great choice for high protein snacks or meal replacement bars. Available in convenient protein bars bulk packs, they are designed to keep you stocked up. This snack bar has the vital protein and pure nutrients that will help increase your energy. Great for a meal replacement or a quick snack after bulking up from lifting barebells at the gym. Each bite delivers a satisfying taste while meeting your dietary goals. Set aside your quest for a healthier option, our bars provide a clean, nutritious alternative with proteins that help boost your energy levels.
Value: 16.92
Unit: Ounce
",29.99,../ocr_output/images/210101_81pvk48QNvL.jpg,"%

rrrTE

FLAVOR WITH NATURAL FLAVORS

e CHOCOLATEY COATIN

s

'&",67.36363636363636,11,success,"[2560, 2560]"
22348,https://m.media-amazon.com/images/I/81LxhZ5N53L.jpg,"Item Name: Reggae Spice Jamaican Jerk Marinade | 60-Second Authentic Wet Rub Seasoning Sauce for Cooking Meats | Gluten Free, Vegan, and Keto Friendly | Sweet or Spicy Flavor Wet Paste (Hot & Spicy)
Bullet Point 1: 60 SECOND INSTANT MARINADE - No more waiting hours and hours to start cooking. Reggae Spice freshly prepared marinades are ready-to-use straight from the jar. No need to let it sit! Simply apply, cook, and slap your tastebuds!
Bullet Point 2: 100% AUTHENTIC FLAVOR - We have taken years to perfect our authentic Jerk Seasoning and Marinades. Reggae Spice wet marinades are the perfect blend of spices to create the most authentic and traditional jerk flavor. Yeah mon it dat good!
Bullet Point 3: GLUTEN FREE, SUGAR FREE, & KETO FRIENDLY - At Reggae Spice, we strive to give you the most authentic jerk cooking-tasting experience. Our spices and marinades are Keto-friendly, vegan, gluten-free, and contain zero sugar so that you can eat with confidence.
Bullet Point 4: PREPARES 40 LBS - One Jar of Hot and Spicy will prep up to 40 lbs of chicken, beef, pork, fish, seafood, vegetables and much more! We recommend applying 2 teaspoons of hot and spicy marinade per pound of food.
Bullet Point 5: SATISFACTION GUARANTEE - We take pride in the quality and authenticity of our jerk seasoning and marinades, and we feel confident that after your first bite, you will too. Contact us directly if you are unsatisfied with your order and we will make it right!
Product Description: 60 SECOND INSTANT MARINADE - No more waiting hours and hours to start cooking. Reggae Spice freshly prepared marinades are ready-to-use straight from the jar. No need to let it sit! Simply apply, cook, and slap your tastebuds!
Value: 11.0
Unit: Ounce
",17.49,../ocr_output/images/22348_81LxhZ5N53L.jpg,"AUTHENTIC

INSTANT WET MARINADE",92.8,4,success,"[2040, 2560]"
69365,https://m.media-amazon.com/images/I/81jG++RkY5S.jpg,"Item Name: Absolutely Gluten Free Original Crackers, 4.4oz (12 Pack) | Grain Free Crackers | Dairy Free | No Soy, Corn or Rice
Bullet Point 1: WHOLESOME & DELICIOUS – Our grain free crackers are made from simple, wholesome ingredients such as tapioca, potatoes, and eggs to bring you a wonderfully delicious gluten free snacking alternative. We believe healthier snacking should be irresistible too!
Bullet Point 2: ALLERGY FRIENDLY – Absolutely Gluten Free Crackers are a fantastic choice for those with dietary restrictions, whether you’re looking for soy free, corn free, gluten free or grain free crackers, you have just hit the jackpot!
Bullet Point 3: CRISPY TEXTURE - Each bite of our crackers delivers a satisfying crunch, making them a delightful snack option. Whether enjoyed on their own, paired with your favorite dips and spreads, or used as a base for creative appetizers, these crackers provide the perfect bite.
Bullet Point 4: VERSATILE - Absolutely Gluten Free Crackers boast a delicious taste that complements a wide range of flavors. Their subtle yet distinct flavor profile allows them to be paired effortlessly with cheeses, hummus, dips, meats, or even enjoyed straight from the box.
Bullet Point 5: CERTIFIED - Absolutely Gluten Free Crackers are certified Kosher for year round use including Passover.
Product Description: We start with all-natural, wholesome ingredients such as tapioca potatoes and eggs. For taste we blend in honey, salt and vinegar. Our delicious Gluten Free Crackers are crispy and irresistible. They're uniquely made from potatoes instead of soy, corn or rice and they're Absolutely, positively 100% Gluten Free! Absolutely Gluten Free is one of the fastest growing brands in the Gluten Free Cracker industry. It really tastes even better than the Real Deal. Try it and you will be glad you did!
Value: 4.4
Unit: Ounce
",79.99,../ocr_output/images/69365_81jG++RkY5S.jpg,"Q 420
‘\\lutele
E
bSOE T
a GLUT
\\Q/// ' /
1 |ut9.Y-
___— g a?LSU(T)EN FREE
o, i '
/
/ lute]y
q/ ’ tG)LSU(T)EN o
‘\iuteb.'""
a0

£
FRE
TEN

oLy

=
RAI NkFeRPS
G

aAC
cr

L
RIGINA
o

eal

a
o -

eSS oV .

o A o8
wdg_\‘ ;

ED
1E
RTI

cEl

'”“”""%"".umm’%“?
mctuml;'smwsllns wmcH
Fﬂm WJs
Wm

mmm&smﬂn.

I ( I
AuEx mm""m{nmms
IIEAC YMMID

MIEKH

Ei

ity
TM""ESSIAIN

WJH)HIIM
FO
g",58.18666666666667,79,success,"[2000, 2091]"
43008,https://m.media-amazon.com/images/I/51HTTokBpIL.jpg,"Item Name: Colombina Jumbo Spearmint Balls, Individually Wrapped Natural Spearmint Flavored Candy, Ideal for Halloween and Christmas, 2.4 lbs (120 Count)
Bullet Point 1: Bulk Candy Bounty: Treat yourself with a 38.1-ounce bag filled with 120 individually wrapped, naturally flavored spearmint hard candies. Unwrap each mint to savor a pop of authentic minty goodness that invigorates your senses.
Bullet Point 2: Deliciously Tempting: Indulge in the slow, refreshing flavor sensation of our premium spearmint hard candies, expertly crafted from natural ingredients. Ideal for satisfying post-meal cravings, impressing restaurant customers, and delighting office colleagues, these mints are a perfect treat for any occasion.
Bullet Point 3: Celebrate Every Occasion: Embrace every moment with our hard candies infused with pure spearmint oil! From birthdays to weddings, these mints are guaranteed to leave a lasting impression. A must-have for moments that call for refreshment.
Bullet Point 4: Individually Wrapped: Conveniently pocket-sized, stash these mints in your bag, car, or pocket for a quick burst of natural spearmint flavor whenever you need it.
Bullet Point 5: Guilt-free Pleasures: Experience a guilt-free treat with our low-calorie, trans fat-free peppermint mints made from natural flavors and real sugar cane. Prepare for a refreshing taste adventure that satisfies your sweet cravings without the guilt.
Product Description: Introducing Colombina Jumbo Spearmint Balls – the perfect sweet and refreshing treat that will make each day truly memorable. Crafted by Colombina, a company with over 95 years of heritage and ranked as the seventh most sustainable food company by S&P Global, our spearmint balls are a delightful fusion of vibrant design and exceptional taste. Made with high-quality ingredients, each piece promises a burst of authentic spearmint flavor that's truly unforgettable. Whether you desire a breath-freshening indulgence or a satisfyingly sweet treat, our mint balls are the ideal choice. Not only perfect for personal enjoyment, they also make a lasting impression when shared with customers or used as party favors, gifts, and more. And don't forget, we offer a fantastic assortment of mints, including soft and spearmint varieties, adored by all. Elevate your candy experience with Colombina – indulge in the best today!
Value: 38.0
Unit: Ounce
",11.1,../ocr_output/images/43008_51HTTokBpIL.jpg,120PIECES,64.5,1,success,"[500, 500]"
182264,https://m.media-amazon.com/images/I/A1lZodk3SPL.jpg,"Item Name: Kasugai Grape Gummy Candy 3.77oz (9 Pack)
Value: 9.0
Unit: Count
",7.99,../ocr_output/images/182264_A1lZodk3SPL.jpg,"2 i SN Y 4 Enjoy lhe softhess of \%enﬂe breeze :
that sweeps through the vineyard "" i el i i 0 _ . that sweeps through the vineyard
_spread uasl on the hill ineachisoft 2 2 9 ‘. .spread yast on the hill in.each soft

T fyCat T i and juicy Ka ape. Gum&uCahdy

T GRAPE. GUMN CANDY ¢ v GRAPE GUM

/ Enjoy the softhess of 2 4 1 o Emoy the softhess of € Sy Z Enjoy the softhess o} €
that sweeps through i b oA '_ o . #% . thatsweepsthrough e b | ¥ . that'sweeps through th
_spread yast on the hi 2 ¢ - spread vast on the hill in each sof 5 “spread yast on the.hill ineachisoft
and juicy Kasugaj Grape Gum&uCahdy > P 7 £ -y jui Sugaj Q hdy. Y A 7 and juicy Kas! 2 Gumg\y\Cahdy

NETV 3
: APE GUMMX ~ANDY
A GR; ,
' Enjoy the softhess of tl { i o A : ! )\
that sweeps through f 0 SRR e i R % . that'sweeps throug

spread yast.on the hill in eachisoft % ""spread yast.on the hill in,each soft ® spread yast.on the hill in;eachsoft

i at and juicy Kas 'Grane GumTyCahdy ; 5 : T Kasu.ga uEGhmgguc‘ahdy.
g 3 ) 2 <, b

mrapUcfor sl AT e PRQDUC%FJAPAN
NETWT,, 37701, (I g SR METWT 87 . TS ue‘rwuﬂwoz (107g)""",54.46818181818182,238,success,"[2560, 2382]"
117130,https://m.media-amazon.com/images/I/81+AZJLwPJL.jpg,"Item Name: Voortman Bakery Vanilla Wafers, Mega Size, 5.17 oz, Case of 9
Value: 46.53
Unit: Ounce
",26.13,../ocr_output/images/117130_81+AZJLwPJL.jpg,,0.0,0,success,"[2560, 1895]"
236193,https://m.media-amazon.com/images/I/41uK5CyFTGL.jpg,"Item Name: Mantova Extra Virgin Olive Oil Spray, Cholesterol Free, 8.5 Ounces (Pack Of 6)
Bullet Point: Mantova Extra Virgin Olive Oil Spray, Cholesterol Free, 8.5 Ounces (Pack Of 6)
Value: 51.0
Unit: Ounce
",42.495,../ocr_output/images/236193_41uK5CyFTGL.jpg,,95.0,0,success,"[123, 500]"
202733,https://m.media-amazon.com/images/I/71aQDJISHjL.jpg,"Item Name: 5 Costa Rican Vanilla Beans Whole Grade A Vanilla Pods for Homemade Vanilla Extract, Baking, Ice Cream, Flavoring, & Vanilla Powder
Bullet Point 1: Fresh Gourmet Costa Rican Vanilla Beans from Late 2024 - 2025 Crop Suistainably Sourced From Costa Rican Farmers at Fair Market Prices
Bullet Point 2: Length is ~ 6 - 8 Inches (Approximately 15 - 20 cm) with an average moisture content of 28% - 33% meaning these beans are soft, semi-pliable, and filled with millions of tiny vanilla seeds.
Bullet Point 3: Uses: Vanilla beans can be used in a variety of recipes as flavoring or ingredients and other uses such as homemade vanilla extract, baking, cooking, and brewing
Bullet Point 4: Costa Rican Vanilla Beans have a Smooth and Sublte Buttery Vanilla Aroma that Adds a Complex and Rich Flavor
Bullet Point 5: Our triple inspection process ensures only the highest quality beans are sent out by checking the size, smell, aroma, and appearance before packaging in our commercial vacuum sealers.
Product Description: Vanilla beans originated in Mexico and are sun cured for months using the traditional Bourbon drying method. They are now found all over the world from places like Madagascar to Indonesia to Papa New Guinea PNG farms. The scent consists of a heavenly buttery aroma with a rich, black or dark brown color and a very oily outside surface. The interior of the bean is where the magic is at and consists of millions of black, tiny vanilla seeds that are waiting to be scraped out. Our beans are traditionally cured to develop the full, complex vanilla flavor made of over 200 organic compounds and artificial vanilla (vanillin) cannot properly replicate the complexity of natural vanilla. The entire process takes anywhere from 6 to 9 months after pollination and our farmers have turned vanilla processing and curing into an art. This region remains the industry quality benchmark for producing vanilla planifolia with high vanillin content. <br><br>There are so many recipes that can be created with vanilla beans! Desserts such as vanilla bean ice cream, creme brulee, cup cakes, or cookies can be created with these magical beans. Homemade KAHLUA or Vanilla Extract is also a very popular gift & can be made using a simple vodka infusion method! Bonus points for using the spent vanilla beans after the extract making process for creating vanilla sugar!<br><br>Our beans are triple inspected throughout their journey. First, they are inspected by our farmers who have hundreds of years of experience. The second inspection is before bulk storage for transport. The final inspection is done at our warehouse moments before packing your shipment where we check the smell, quality, and appearance.
Value: 5.0
Unit: Count
",29.99,../ocr_output/images/202733_71aQDJISHjL.jpg,,95.0,0,success,"[2560, 2560]"
35395,https://m.media-amazon.com/images/I/71T5J1upYnL.jpg,"Item Name: Campbell's Chicken and Stars Soup, 10.5-Ounce (Pack of 8)
Bullet Point: Campbell's Chicken and Stars Soup, 10.5-Ounce
Value: 84.0
Unit: Ounce
",1.755,../ocr_output/images/35395_71T5J1upYnL.jpg,"anes! Shaped Pasta with

Chickenfin Chicken Broth NET'WI: @lﬁom%g |

ki",70.23076923076923,11,success,"[801, 1256]"
66928,https://m.media-amazon.com/images/I/21DflYyJ4PL.jpg,"Item Name: McVities Milk Chocolate Digestives Roll 266g (Pack of 4)
Bullet Point 1: Perfect balance of sweet and savory: The buttery biscuit and sweet milk chocolate complement each other perfectly, creating a delicious and satisfying snack.
Bullet Point 2: High-quality ingredients: Made with simple, wholesome ingredients, these biscuits are a treat you can feel good about.
Value: 4.0
Unit: Count
",24.01,../ocr_output/images/66928_21DflYyJ4PL.jpg,,95.0,0,success,"[275, 183]"
201717,https://m.media-amazon.com/images/I/71oJkztHZFL.jpg,"Item Name: You Need This Sea Salt Almond Flour Crackers, 99 GR
Value: 3.49
Unit: Ounce
",19.725,../ocr_output/images/201717_71oJkztHZFL.jpg,"TH| 3

POWERED s‘/",73.6,4,success,"[1735, 2560]"
239169,https://m.media-amazon.com/images/I/51N41+gflhL.jpg,"Item Name: Food to Live Raw Sunflower Seeds in Shell, 1 Pound – Fresh, Crunchy and Nutty Snack for on-the-go, Preservative-free, Great Source of Protein, Fiber, Minerals & Vitamins. Whole Unhulled Seeds.
Bullet Point 1: ✔️ PREMIUM QUALITY, RAW, VEGAN, UNSALTED: These Sunflower Seeds by Food to Live are of Premium Quality, Raw, Unsalted, suitable for Vegans, and are free of cholesterol.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS, PLANT PROTEIN SOURCE: Raw Sunflower Seeds in Shell are a great source of plant protein, dietary fiber, “good” fats, potent antioxidants, Vitamins B6, B9, and E, Zinc, Magnesium, Iron, Manganese, Copper, and Selenium.
Bullet Point 3: ✔️ GREAT SNACK & POTATO CHIPS SUBSTITUTE: Unhulled Sunflower Seeds make a perfect snack for a movie night, hike, long road trip, or picnic. They are also an excellent substitute for high-sodium potato chips.
Bullet Point 4: ✔️ CAN BE ROASTED AT HOME: Roast these Sunflower Seeds in Shell at home and decide how much salt to add or experiment with a variety of spices for a unique flavor.
Bullet Point 5: ✔️ AVAILABLE IN BULK: At Food to Live you can get budget-friendly bulk packs of Sunflower Seeds in Shell and you will always have a wholesome snack in your pantry.
Product Description: We are pleased to present Food to Live’s Premium Quality, Vegan, Unsalted, 100% Raw Sunflower Seeds in Shell. These Seeds are the fruits of large sun-loving flowers that are native to North America but are now grown around the globe. The Nutritional Profile of Unsalted Sunflower Seeds in Shell Wonder “Are Sunflower Seeds in Shell Good for You”? Well, let’s take a closer look at their nutritional value. Firstly, Raw Sunflower Seeds are a decent source of plant protein and dietary fiber. Second, they are rich in “good” fats and antioxidants such as phenolic acids and flavonoids. Further, Raw Sunflower Seeds in Shell contain Vitamins B6, B9, and E, Zinc, Magnesium, Iron, Manganese, Copper, and Selenium. So, the answer is yes! Due to a comparatively high content of calories Sunflower Seeds in Shell will quickly elevate your energy levels, which makes them an excellent wholesome snack. Are Sunflower Seeds in Shell Keto-friendly? Yes, these seeds can be a part of both Keto and Paleo diets. Do you have to Shell Sunflower Seeds? Some People raise a logical question: “Can you eat Shell Sunflower Seeds?”. The answer is no. It is not recommended to eat the shells of Sunflower Seeds since they are very hard. How to eat Sunflower Seeds in Shell? Raw Sunflower Seeds taste nutty and somewhat earthy, however, you need to crack them with your fingers first, to enjoy the flavor. Raw Sunflower Seeds in Shell are an amazing choice if you want to cut down on high-sodium chips. Munch on these Seeds during a movie night, on a picnic, hike, or just on the go. Moreover, you can make Roasted Salted Sunflower Seeds in shell. Storage Tips Both Raw and Roasted Sunflower Seeds in Shell should be stored in a tightly sealed food-grade container in a cool dry place away from direct sunlight. If you want to store bulk Raw Sunflower Seeds in shell long-term, you may put them in a freezer.
Value: 16.0
Unit: Ounce
",15.74,../ocr_output/images/239169_51N41+gflhL.jpg,"Visitusat
FoodToLive.com",75.66666666666667,2,success,"[373, 500]"
